userId,movieId,rating,timestamp,title,genres
55,49,3.0,1625662611,Movie Title 49 (2017),War|Adventure|Crime|Animation
374,527,3.0,794077669,Movie Title 527 (1997),War|Crime|Horror|Documentary
412,423,3.0,1684858584,Movie Title 423 (2000),Children|Fantasy|Romance|Action
273,717,3.5,965692849,Movie Title 717 (2018),Comedy
370,21,1.0,797733911,Movie Title 21 (2011),Animation|Drama|War
372,813,4.5,1454545809,Movie Title 813 (1992),Horror|Musical|Film-Noir|Western
243,321,0.5,969008556,Movie Title 321 (1973),Romance|Mystery
546,325,3.5,1647962342,Movie Title 325 (2017),Fantasy
450,10,5.0,1524628108,Movie Title 10 (1989),Fantasy|Sci-Fi
377,321,3.0,1467840100,Movie Title 321 (1973),Romance|Mystery
149,516,4.0,1682680664,Movie Title 516 (1988),Crime|Action
307,793,5.0,1699696085,Movie Title 793 (1997),Western|Musical|Action
538,177,2.5,1433917985,Movie Title 177 (2022),Adventure|War|Film-Noir|Musical
542,593,4.0,861075702,Movie Title 593 (2015),Action|Children|Western
18,572,3.0,1551233482,Movie Title 572 (1974),Comedy|Animation|Mystery
469,311,3.5,1430096540,Movie Title 311 (2009),Drama|Musical|Horror|Thriller
532,375,2.5,1579249066,Movie Title 375 (2021),Drama|Animation|Action
278,821,0.5,1514632219,Movie Title 821 (1989),Thriller|Comedy|Horror
171,163,2.0,1495568601,Movie Title 163 (1980),Film-Noir|Action|Children
29,652,4.5,1439959253,Movie Title 652 (2007),Western|Animation|Romance|Action
423,56,4.0,1543930345,Movie Title 56 (2007),Adventure|Animation
10,396,2.0,1456480706,Movie Title 396 (1970),Action
187,529,4.0,1609807762,Movie Title 529 (2006),Adventure
248,891,2.0,1412618528,Movie Title 891 (2001),Documentary
546,879,2.5,1539981123,Movie Title 879 (2017),Musical|Horror
553,697,5.0,1533400483,Movie Title 697 (2018),Documentary
73,421,4.0,1419960172,Movie Title 421 (1973),Horror|Fantasy|War
514,980,3.0,1635331622,Movie Title 980 (1988),Drama|Film-Noir|Mystery
56,959,5.0,1411839890,Movie Title 959 (2012),Horror|Documentary
118,952,2.0,1611242759,Movie Title 952 (1994),Children|Romance|Mystery|Horror
215,695,3.5,1694861536,Movie Title 695 (1981),Documentary|Mystery|Children
107,871,2.5,1692469149,Movie Title 871 (2004),Drama
561,562,1.0,1522101260,Movie Title 562 (1988),Documentary
490,786,5.0,896023435,Movie Title 786 (1979),Documentary|Sci-Fi|Adventure|Thriller
358,821,1.0,1586613248,Movie Title 821 (1989),Thriller|Comedy|Horror
194,393,1.0,1697111387,Movie Title 393 (1977),Action|Fantasy
266,668,0.5,1656965716,Movie Title 668 (1995),Fantasy|Romance|War
239,638,3.0,1668608865,Movie Title 638 (2019),Thriller
319,409,3.5,1551260435,Movie Title 409 (1995),Documentary|Horror|Western|Romance
165,488,3.0,1537905043,Movie Title 488 (2007),Fantasy
177,855,4.5,1437165333,Movie Title 855 (2002),Action|War|Romance
482,745,1.0,822431452,Movie Title 745 (1975),Musical
411,250,4.5,1426346003,Movie Title 250 (2014),Musical|Crime
505,990,4.0,1521289196,Movie Title 990 (1994),Crime
606,219,1.5,942999368,Movie Title 219 (1991),Thriller|Horror|Comedy|War
40,953,4.0,1526138273,Movie Title 953 (1983),Mystery|Animation|Thriller|Fantasy
502,868,2.0,1664241294,Movie Title 868 (1982),Musical|Documentary|Children
560,268,2.0,956575384,Movie Title 268 (2013),War
197,39,4.0,848349780,Movie Title 39 (1995),Thriller|Mystery
156,608,5.0,1560653046,Movie Title 608 (1991),Children|Adventure|Thriller
464,567,3.5,972641095,Movie Title 567 (1985),Action|Romance|Horror
271,991,1.0,1428021897,Movie Title 991 (2002),Film-Noir|Documentary
335,550,1.5,1527624889,Movie Title 550 (2014),Children
115,264,1.0,1413331576,Movie Title 264 (2017),Sci-Fi|Documentary|Fantasy|Crime
143,608,5.0,1662721931,Movie Title 608 (1991),Children|Adventure|Thriller
458,431,4.0,820108615,Movie Title 431 (1985),Western
505,414,5.0,1575164688,Movie Title 414 (2000),Film-Noir
570,648,4.0,935825391,Movie Title 648 (1970),Documentary|Animation|Comedy|War
488,700,0.5,1526990856,Movie Title 700 (2000),War
192,492,1.0,1556663755,Movie Title 492 (1992),Thriller
338,433,1.0,1598094728,Movie Title 433 (1997),Fantasy
197,420,4.5,1655524478,Movie Title 420 (2022),Fantasy
36,45,4.0,1495869212,Movie Title 45 (1971),Action
567,368,2.5,811102912,Movie Title 368 (1982),Action
492,259,1.0,1456383701,Movie Title 259 (2019),Romance|Musical
225,863,2.5,1544092366,Movie Title 863 (1996),Romance|Crime
309,890,5.0,822962171,Movie Title 890 (1980),Musical|Action|Documentary
491,293,4.0,909735989,Movie Title 293 (2012),Animation|Film-Noir
150,540,4.0,1636508646,Movie Title 540 (1994),Comedy|Sci-Fi|Horror|Animation
399,379,2.5,982896172,Movie Title 379 (1999),War|Thriller
63,931,1.0,908223447,Movie Title 931 (2005),Romance|Western|Comedy
340,146,3.0,817629118,Movie Title 146 (2004),Film-Noir|Documentary
580,57,1.5,1412930043,Movie Title 57 (1976),Romance
424,907,5.0,1637288764,Movie Title 907 (2010),Adventure|Musical|Comedy
94,372,5.0,1489907696,Movie Title 372 (1986),Documentary|Action|War|Animation
223,248,5.0,1600979014,Movie Title 248 (2008),Musical
605,576,2.5,1585038837,Movie Title 576 (1975),Sci-Fi
28,104,5.0,996062434,Movie Title 104 (1970),Crime|Comedy|Western|Children
355,432,0.5,1478455157,Movie Title 432 (2011),Sci-Fi|Comedy
496,364,1.0,1434917127,Movie Title 364 (1991),Film-Noir|Romance|Documentary|Drama
365,255,4.0,1578214418,Movie Title 255 (2020),Drama|Musical|Romance|Children
51,17,2.5,863086591,Movie Title 17 (2006),Romance|Mystery|War|Musical
51,607,1.5,822347187,Movie Title 607 (1985),Comedy
244,500,2.0,1418107853,Movie Title 500 (1985),Horror|Musical|Crime
133,136,3.0,986840905,Movie Title 136 (2017),Horror|Romance|Film-Noir
236,337,3.5,910072612,Movie Title 337 (2016),Horror|Documentary
463,420,3.0,939172499,Movie Title 420 (2022),Fantasy
585,808,2.0,1529020944,Movie Title 808 (2011),War|Film-Noir
61,151,4.0,1590898385,Movie Title 151 (1989),Documentary|Children|Musical|Thriller
229,520,1.0,1578332882,Movie Title 520 (2022),Documentary|Western|Drama|Romance
516,14,0.5,1565338002,Movie Title 14 (1995),Horror|Musical
66,134,1.5,931448649,Movie Title 134 (2007),Action
441,9,4.5,1650111847,Movie Title 9 (1977),Action|Western|Comedy|War
181,314,5.0,1676404308,Movie Title 314 (1974),Fantasy|Romance
465,328,3.5,985545006,Movie Title 328 (2020),War|Fantasy|Comedy|Documentary
227,836,1.5,1576987569,Movie Title 836 (2003),Documentary
124,461,3.5,1434301366,Movie Title 461 (1989),Film-Noir|Documentary|Crime
535,627,2.5,1665778563,Movie Title 627 (1970),Romance|Fantasy|War
232,398,4.0,849082895,Movie Title 398 (2021),Adventure|Documentary
484,342,1.0,956979937,Movie Title 342 (2008),Animation|Drama|Action
333,227,2.0,936663002,Movie Title 227 (1982),Thriller|Sci-Fi
245,255,5.0,844156925,Movie Title 255 (2020),Drama|Musical|Romance|Children
463,288,4.0,817959396,Movie Title 288 (2022),Children|Musical
530,574,3.0,1484396530,Movie Title 574 (2013),Thriller|Action
267,941,3.5,953493955,Movie Title 941 (2003),Crime
520,418,1.0,805210567,Movie Title 418 (2009),Crime|Thriller|War
345,521,4.0,1659732437,Movie Title 521 (2015),Crime|Adventure
606,577,3.0,944368236,Movie Title 577 (1979),Crime|Comedy|Thriller|War
188,282,1.0,1545085851,Movie Title 282 (1995),Fantasy
504,747,4.0,1548462931,Movie Title 747 (1990),Drama|Documentary|Comedy|Action
484,259,2.5,1426912001,Movie Title 259 (2019),Romance|Musical
579,779,5.0,918749272,Movie Title 779 (2023),Fantasy|Comedy|Drama|Crime
485,785,5.0,968186026,Movie Title 785 (1973),Romance|Children
34,328,4.5,1552822793,Movie Title 328 (2020),War|Fantasy|Comedy|Documentary
360,847,1.5,1678807362,Movie Title 847 (2000),Adventure|Fantasy|Western|Action
24,721,1.5,1586087824,Movie Title 721 (1979),Documentary|Comedy|Animation|Mystery
77,65,2.5,1489059040,Movie Title 65 (1974),Romance|Musical|Crime|Fantasy
115,33,0.5,977878947,Movie Title 33 (1974),Western|War|Crime|Horror
102,308,3.0,1648592598,Movie Title 308 (1986),Mystery|Thriller|Action
236,153,3.5,1410769228,Movie Title 153 (1994),Animation|War|Musical
318,665,0.5,1656175550,Movie Title 665 (2004),Mystery|Animation|Action
510,588,2.0,1609213363,Movie Title 588 (1994),Film-Noir|Crime|Romance|Western
22,51,2.5,1567624304,Movie Title 51 (1983),Sci-Fi|Documentary|Animation
541,93,2.0,958555541,Movie Title 93 (1982),Fantasy
449,928,5.0,1511617896,Movie Title 928 (2023),Children
212,375,0.5,1404343820,Movie Title 375 (2021),Drama|Animation|Action
441,214,5.0,1643286884,Movie Title 214 (1970),Comedy|Thriller
8,613,1.0,1421805320,Movie Title 613 (1995),Comedy
12,985,3.0,1660881849,Movie Title 985 (1976),Romance|Horror|Action
31,88,1.0,872666903,Movie Title 88 (1994),War
5,705,5.0,1446911905,Movie Title 705 (1983),Fantasy|Documentary|Action
324,458,1.0,803233245,Movie Title 458 (1971),Adventure|Musical
331,495,2.0,1659706891,Movie Title 495 (1972),Romance|Musical|Mystery
296,963,4.0,1657368828,Movie Title 963 (2023),Documentary
413,694,3.0,1432978882,Movie Title 694 (2003),Western|Documentary
152,722,4.0,1653199410,Movie Title 722 (1986),Adventure|Western|Romance|Comedy
145,875,1.5,1661053095,Movie Title 875 (1990),Action
507,945,3.0,819324279,Movie Title 945 (1989),Mystery|Western|Film-Noir|Animation
72,684,1.5,1690396968,Movie Title 684 (1989),Musical|Mystery|War|Fantasy
509,371,3.0,1669868441,Movie Title 371 (2022),Horror|Animation|Fantasy|Children
98,344,4.0,859887662,Movie Title 344 (1984),Mystery
58,970,2.5,1518984655,Movie Title 970 (2014),Adventure|Romance
356,571,1.0,1551424639,Movie Title 571 (1975),Sci-Fi|Drama|Western|Crime
461,575,4.0,840568641,Movie Title 575 (1972),Documentary
306,501,2.0,1420925493,Movie Title 501 (1995),Film-Noir
50,219,3.0,835121303,Movie Title 219 (1991),Thriller|Horror|Comedy|War
585,295,1.0,1681879191,Movie Title 295 (2018),Horror|Sci-Fi
188,688,4.5,1559279771,Movie Title 688 (2021),Comedy|Thriller|War|Film-Noir
538,548,0.5,1611219500,Movie Title 548 (1996),Adventure|Sci-Fi
143,957,4.0,966477375,Movie Title 957 (1990),Romance
475,909,4.5,1471760115,Movie Title 909 (2015),Fantasy
470,738,4.5,1606915606,Movie Title 738 (2018),Drama|Mystery|Film-Noir
405,321,5.0,950958957,Movie Title 321 (1973),Romance|Mystery
495,912,4.5,1452128638,Movie Title 912 (2008),Crime
301,379,4.5,976233716,Movie Title 379 (1999),War|Thriller
37,350,2.5,984840232,Movie Title 350 (1987),Fantasy|Crime|Children
415,869,2.0,978234930,Movie Title 869 (1982),Thriller|Musical
464,317,5.0,804219239,Movie Title 317 (2006),Mystery|Action
343,514,5.0,1572242251,Movie Title 514 (2017),Comedy|Western
252,584,1.5,1532881260,Movie Title 584 (1996),Action|Comedy
553,830,1.0,1556607446,Movie Title 830 (1971),War|Crime|Thriller
6,753,1.0,1486784941,Movie Title 753 (2001),Action
332,580,2.5,1533318012,Movie Title 580 (1986),Horror|Animation
50,38,5.0,991651469,Movie Title 38 (2022),Fantasy
190,170,2.0,1478748844,Movie Title 170 (2002),Fantasy|Adventure
81,904,5.0,1574233482,Movie Title 904 (1983),Sci-Fi
262,853,3.0,862411326,Movie Title 853 (1990),Action|Children
560,705,0.5,1625583381,Movie Title 705 (1983),Fantasy|Documentary|Action
537,797,2.0,1642305490,Movie Title 797 (2010),Crime
18,682,2.0,1446310029,Movie Title 682 (2011),Action|Documentary|Children|Animation
130,115,2.0,1655417199,Movie Title 115 (1987),Action
283,966,1.5,830043333,Movie Title 966 (1970),Adventure|Romance|Film-Noir|Horror
173,786,4.0,1661930170,Movie Title 786 (1979),Documentary|Sci-Fi|Adventure|Thriller
609,580,1.0,1665150046,Movie Title 580 (1986),Horror|Animation
558,808,1.0,1653203084,Movie Title 808 (2011),War|Film-Noir
535,738,4.0,1446381674,Movie Title 738 (2018),Drama|Mystery|Film-Noir
497,431,1.0,915164636,Movie Title 431 (1985),Western
11,393,1.0,1578067879,Movie Title 393 (1977),Action|Fantasy
19,254,4.5,1528492037,Movie Title 254 (1997),Children|Comedy
248,708,3.5,1431576901,Movie Title 708 (1981),Sci-Fi|Thriller
500,335,3.5,846295124,Movie Title 335 (1987),Mystery|Film-Noir|Adventure|War
453,454,1.5,1593177052,Movie Title 454 (2005),Animation|Romance
153,600,3.5,1466368502,Movie Title 600 (2014),Crime|Drama|Western|Comedy
581,225,1.5,1493743142,Movie Title 225 (1995),Crime|Mystery
371,475,4.0,1494312894,Movie Title 475 (2008),Adventure|Comedy
182,800,2.5,956344215,Movie Title 800 (2023),Children|Action
15,553,4.5,1422464122,Movie Title 553 (1976),Fantasy|Horror|Musical|Comedy
337,275,2.0,830429108,Movie Title 275 (1971),Western|Adventure|Mystery
598,929,3.0,1490568425,Movie Title 929 (1978),Thriller
124,86,4.5,1548265128,Movie Title 86 (1975),Thriller
198,126,1.0,1666206295,Movie Title 126 (1993),Film-Noir|Crime
566,371,2.5,972656561,Movie Title 371 (2022),Horror|Animation|Fantasy|Children
328,376,3.5,794682916,Movie Title 376 (1985),Western
291,718,3.0,978923027,Movie Title 718 (1986),Comedy|Sci-Fi
510,19,2.5,1414741586,Movie Title 19 (2010),Mystery
391,255,4.0,1453954704,Movie Title 255 (2020),Drama|Musical|Romance|Children
419,465,2.0,1442241825,Movie Title 465 (1996),Animation|Comedy|Thriller|Adventure
346,617,2.0,1615864239,Movie Title 617 (1975),Adventure|Documentary|Comedy|Horror
254,770,2.0,1626811423,Movie Title 770 (1980),Crime|Thriller|Film-Noir|Fantasy
196,689,2.0,1685239322,Movie Title 689 (1996),Horror|Crime|Western
160,661,4.5,1676583063,Movie Title 661 (1992),Mystery|Children|Fantasy
390,366,4.5,1434117313,Movie Title 366 (1988),Horror|War
234,627,5.0,935284888,Movie Title 627 (1970),Romance|Fantasy|War
126,47,5.0,1651081104,Movie Title 47 (1973),Crime|Comedy
528,459,3.0,1502029837,Movie Title 459 (1974),Musical|Fantasy|Horror
593,431,2.0,1558099930,Movie Title 431 (1985),Western
370,611,5.0,1596003914,Movie Title 611 (2007),Western|Drama
133,785,1.0,1553118190,Movie Title 785 (1973),Romance|Children
522,382,5.0,1403299994,Movie Title 382 (1979),Crime|Horror|Fantasy
222,323,1.0,988822563,Movie Title 323 (1974),Western|Action
80,931,4.0,1678570785,Movie Title 931 (2005),Romance|Western|Comedy
274,750,2.0,1577999881,Movie Title 750 (1986),Animation|Mystery
588,103,1.0,1480693282,Movie Title 103 (2013),Documentary|Film-Noir|Western|Horror
174,342,2.0,981514496,Movie Title 342 (2008),Animation|Drama|Action
370,573,1.0,856643923,Movie Title 573 (2013),Animation|Film-Noir|Horror|Fantasy
505,367,1.0,1573910728,Movie Title 367 (1992),Animation|Children|Fantasy
162,537,3.0,1459142453,Movie Title 537 (1979),Crime|Comedy
96,862,1.0,1676859856,Movie Title 862 (2010),Animation|War
574,96,4.5,1415191376,Movie Title 96 (2018),Drama
489,731,1.0,1560561032,Movie Title 731 (1996),Children|Animation|Documentary|Horror
411,40,5.0,947604015,Movie Title 40 (1992),Adventure|Children|Film-Noir
212,547,5.0,1569395202,Movie Title 547 (1985),Action|Children|Horror|Musical
88,755,4.0,1416133408,Movie Title 755 (1970),Mystery
229,114,4.0,1651748352,Movie Title 114 (2002),Film-Noir|Crime
229,898,5.0,1585280851,Movie Title 898 (1983),War
571,663,1.0,1550804363,Movie Title 663 (1975),War|Mystery|Drama
588,375,1.0,807693305,Movie Title 375 (2021),Drama|Animation|Action
214,706,3.0,1420781918,Movie Title 706 (1974),Comedy|Children
85,33,2.5,1436142896,Movie Title 33 (1974),Western|War|Crime|Horror
482,361,3.0,1498395786,Movie Title 361 (1990),Drama|Mystery
324,677,1.0,1502521837,Movie Title 677 (2012),Western|Film-Noir|Musical|Crime
138,607,2.0,843783517,Movie Title 607 (1985),Comedy
557,56,4.0,1653480439,Movie Title 56 (2007),Adventure|Animation
395,76,3.0,1581276870,Movie Title 76 (1974),War
344,905,2.0,1437690911,Movie Title 905 (1989),Adventure|Mystery|Thriller
589,755,5.0,1598082802,Movie Title 755 (1970),Mystery
447,495,5.0,836612418,Movie Title 495 (1972),Romance|Musical|Mystery
354,823,5.0,1400149684,Movie Title 823 (1990),Action
479,913,2.0,1593539290,Movie Title 913 (1992),Horror|Western|Action
272,223,2.0,891086745,Movie Title 223 (1981),Drama|Western
558,524,2.0,1478618248,Movie Title 524 (2015),Sci-Fi|Mystery|War
609,745,2.0,1464469925,Movie Title 745 (1975),Musical
119,453,4.5,1632943363,Movie Title 453 (1996),Musical
40,423,4.0,1585547712,Movie Title 423 (2000),Children|Fantasy|Romance|Action
153,841,2.0,795723438,Movie Title 841 (1997),Horror|Musical|Fantasy|Western
302,839,1.5,1513970221,Movie Title 839 (2001),Documentary|Action|Horror|War
387,963,2.0,1430060676,Movie Title 963 (2023),Documentary
241,960,1.0,1670214684,Movie Title 960 (2016),Romance|Film-Noir|Comedy
526,54,1.0,909145779,Movie Title 54 (2008),Drama|Fantasy|Musical|Action
596,343,1.0,1562226945,Movie Title 343 (1975),Documentary|Romance|Comedy|Fantasy
189,542,1.0,1504163712,Movie Title 542 (1975),Romance
230,236,1.0,807304316,Movie Title 236 (2010),Drama|Thriller|Mystery|Children
432,783,0.5,1442508753,Movie Title 783 (2018),Sci-Fi|Crime|Musical|War
510,271,0.5,1498035567,Movie Title 271 (2017),Documentary|Drama|Sci-Fi
201,548,1.0,1609068534,Movie Title 548 (1996),Adventure|Sci-Fi
515,952,4.0,1579962354,Movie Title 952 (1994),Children|Romance|Mystery|Horror
558,64,4.5,1551075422,Movie Title 64 (1974),Fantasy|Western|Musical
468,959,5.0,1507454407,Movie Title 959 (2012),Horror|Documentary
189,531,1.5,991025307,Movie Title 531 (2003),Action
604,606,1.0,999793584,Movie Title 606 (1990),Animation|Musical|Film-Noir
495,44,1.0,810401371,Movie Title 44 (1977),War|Adventure|Mystery|Children
362,1000,2.0,1475001628,Movie Title 1000 (2005),Film-Noir|Thriller|Musical|Drama
219,667,2.0,1515932587,Movie Title 667 (2012),Action|Musical|War|Fantasy
562,583,2.0,1651588000,Movie Title 583 (2002),Thriller|Musical|Crime
128,640,4.0,957420264,Movie Title 640 (1989),Children|Action
556,746,3.5,1509902838,Movie Title 746 (1984),Adventure|Mystery|War|Comedy
188,583,3.0,1589509455,Movie Title 583 (2002),Thriller|Musical|Crime
377,792,3.0,947600494,Movie Title 792 (1988),Drama|Horror
33,415,1.0,912832719,Movie Title 415 (1995),Sci-Fi
327,376,4.5,854708328,Movie Title 376 (1985),Western
573,906,5.0,1525447277,Movie Title 906 (2005),Mystery
462,717,1.0,1594894342,Movie Title 717 (2018),Comedy
368,530,4.5,1545732277,Movie Title 530 (1978),Musical|Action|Children
288,695,3.5,1683079386,Movie Title 695 (1981),Documentary|Mystery|Children
423,574,5.0,998430941,Movie Title 574 (2013),Thriller|Action
555,271,1.0,1487452647,Movie Title 271 (2017),Documentary|Drama|Sci-Fi
58,584,1.5,1592153251,Movie Title 584 (1996),Action|Comedy
224,344,4.0,1571791782,Movie Title 344 (1984),Mystery
315,808,1.5,954825581,Movie Title 808 (2011),War|Film-Noir
609,418,6.0,1537028820,Movie Title 418 (2009),Crime|Thriller|War
8,499,3.5,1538939080,Movie Title 499 (2012),Comedy
27,862,0.5,876881488,Movie Title 862 (2010),Animation|War
281,585,5.0,1642845318,Movie Title 585 (2001),Animation|Adventure
158,386,5.0,910862217,Movie Title 386 (1982),Animation|Children|Documentary
445,230,4.5,1490827070,Movie Title 230 (1980),Drama
338,781,3.5,1564713294,Movie Title 781 (1977),Fantasy|Comedy
25,697,0.5,852785175,Movie Title 697 (2018),Documentary
463,14,1.0,801307773,Movie Title 14 (1995),Horror|Musical
457,863,1.0,802217650,Movie Title 863 (1996),Romance|Crime
507,47,3.0,1540851386,Movie Title 47 (1973),Crime|Comedy
227,819,5.0,1464963412,Movie Title 819 (1977),Crime|Sci-Fi|Documentary
365,158,5.0,1463742490,Movie Title 158 (1971),Thriller|Western
417,754,4.0,1604290425,Movie Title 754 (2000),Documentary
500,684,1.5,909362523,Movie Title 684 (1989),Musical|Mystery|War|Fantasy
